dataset_index,true_label,true_label_name,pred_label,pred_label_name,confidence,margin,correct,confidence_group,confidence_rank_within_class,confidence_percentile_within_class
3947,2,LABEL_2,2,LABEL_2,0.9918864369392395,0.9894996881484985,True,low,104,0.10473313192346426
1251,2,LABEL_2,2,LABEL_2,0.9919224977493286,0.9908518195152283,True,low,105,0.10574018126888217
1587,2,LABEL_2,2,LABEL_2,0.991967499256134,0.9902746081352234,True,low,106,0.1067472306143001
776,2,LABEL_2,2,LABEL_2,0.9919682145118713,0.9893776774406433,True,low,107,0.10775427995971802
623,2,LABEL_2,2,LABEL_2,0.9919730424880981,0.9902990460395813,True,low,108,0.10876132930513595
357,2,LABEL_2,2,LABEL_2,0.9919775128364563,0.9902204871177673,True,low,109,0.10976837865055387
3514,2,LABEL_2,2,LABEL_2,0.9919803142547607,0.990817129611969,True,low,110,0.1107754279959718
7104,2,LABEL_2,2,LABEL_2,0.9920116066932678,0.9907101988792419,True,low,111,0.11178247734138973
3522,2,LABEL_2,2,LABEL_2,0.9920240640640259,0.9908350706100464,True,low,112,0.11278952668680765
9153,2,LABEL_2,2,LABEL_2,0.9920338988304138,0.9908084273338318,True,low,113,0.11379657603222558
6922,2,LABEL_2,2,LABEL_2,0.9920370578765869,0.9902448058128357,True,low,114,0.1148036253776435
4101,2,LABEL_2,2,LABEL_2,0.9920390844345093,0.9907851219177246,True,low,115,0.11581067472306143
5238,2,LABEL_2,2,LABEL_2,0.992108166217804,0.9906017780303955,True,low,116,0.11681772406847936
7760,2,LABEL_2,2,LABEL_2,0.9921445250511169,0.9910667538642883,True,low,117,0.11782477341389729
8840,2,LABEL_2,2,LABEL_2,0.9921650886535645,0.9904992580413818,True,low,118,0.11883182275931521
7558,2,LABEL_2,2,LABEL_2,0.9921768307685852,0.9909526705741882,True,low,119,0.11983887210473314
5708,2,LABEL_2,2,LABEL_2,0.9921982884407043,0.9906389117240906,True,low,120,0.12084592145015106
7360,2,LABEL_2,2,LABEL_2,0.9922020435333252,0.9909171462059021,True,low,121,0.12185297079556898
563,2,LABEL_2,2,LABEL_2,0.9922045469284058,0.9903042912483215,True,low,122,0.1228600201409869
8166,2,LABEL_2,2,LABEL_2,0.9922053217887878,0.9907523989677429,True,low,123,0.12386706948640483
725,2,LABEL_2,2,LABEL_2,0.9922270774841309,0.9900648593902588,True,low,124,0.12487411883182276
5405,2,LABEL_2,2,LABEL_2,0.9922744631767273,0.9909546375274658,True,low,125,0.12588116817724068
7561,2,LABEL_2,2,LABEL_2,0.9923019409179688,0.9913217425346375,True,low,126,0.1268882175226586
6533,2,LABEL_2,2,LABEL_2,0.9923075437545776,0.9908460378646851,True,low,127,0.12789526686807653
1126,2,LABEL_2,2,LABEL_2,0.9923295378684998,0.9911993145942688,True,low,128,0.12890231621349446
3815,2,LABEL_2,2,LABEL_2,0.99233478307724,0.9897482991218567,True,low,129,0.1299093655589124
3398,2,LABEL_2,2,LABEL_2,0.9923410415649414,0.9910637736320496,True,low,130,0.1309164149043303
2426,2,LABEL_2,2,LABEL_2,0.9923920035362244,0.9911887049674988,True,low,131,0.13192346424974824
3998,2,LABEL_2,2,LABEL_2,0.9924275279045105,0.991122305393219,True,low,132,0.13293051359516617
8715,2,LABEL_2,2,LABEL_2,0.9924352765083313,0.990641176700592,True,low,133,0.1339375629405841
1297,2,LABEL_2,2,LABEL_2,0.9924591183662415,0.9911344051361084,True,low,134,0.13494461228600202
1450,2,LABEL_2,2,LABEL_2,0.992486834526062,0.9913703203201294,True,low,135,0.13595166163141995
8205,2,LABEL_2,2,LABEL_2,0.9925007224082947,0.9913686513900757,True,low,136,0.13695871097683787
2137,2,LABEL_2,2,LABEL_2,0.9925049543380737,0.9914753437042236,True,low,137,0.1379657603222558
972,2,LABEL_2,2,LABEL_2,0.9925278425216675,0.9914335012435913,True,low,138,0.13897280966767372
2516,2,LABEL_2,2,LABEL_2,0.9925479292869568,0.9913634657859802,True,low,139,0.13997985901309165
5665,2,LABEL_2,2,LABEL_2,0.9925532937049866,0.9914211630821228,True,low,140,0.14098690835850958
7022,2,LABEL_2,2,LABEL_2,0.992597222328186,0.9914268255233765,True,low,141,0.1419939577039275
2774,2,LABEL_2,2,LABEL_2,0.9926064014434814,0.9915663599967957,True,low,142,0.14300100704934543
3733,2,LABEL_2,2,LABEL_2,0.9926355481147766,0.9913630485534668,True,low,143,0.14400805639476336
630,2,LABEL_2,2,LABEL_2,0.9926444292068481,0.991489052772522,True,low,144,0.14501510574018128
7235,2,LABEL_2,2,LABEL_2,0.9926527738571167,0.9914048314094543,True,low,145,0.14602215508559918
182,2,LABEL_2,2,LABEL_2,0.9926648736000061,0.9916365146636963,True,low,146,0.1470292044310171
7602,2,LABEL_2,2,LABEL_2,0.9926772117614746,0.9915407299995422,True,low,147,0.14803625377643503
8480,2,LABEL_2,2,LABEL_2,0.9926849603652954,0.9916180372238159,True,low,148,0.14904330312185296
6024,2,LABEL_2,2,LABEL_2,0.9926970601081848,0.9911669492721558,True,low,149,0.1500503524672709
8681,2,LABEL_2,2,LABEL_2,0.9927005171775818,0.9917420744895935,True,low,150,0.1510574018126888
1678,2,LABEL_2,2,LABEL_2,0.9927272796630859,0.9916676878929138,True,low,151,0.15206445115810674
7822,2,LABEL_2,2,LABEL_2,0.9927319884300232,0.9915751218795776,True,low,152,0.15307150050352467
1746,2,LABEL_2,2,LABEL_2,0.9927459359169006,0.9916486740112305,True,low,153,0.1540785498489426
2363,2,LABEL_2,2,LABEL_2,0.992746889591217,0.9915637969970703,True,low,154,0.15508559919436052
1644,2,LABEL_2,2,LABEL_2,0.9927616715431213,0.9910250306129456,True,low,155,0.15609264853977844
2066,2,LABEL_2,2,LABEL_2,0.9928326606750488,0.990624189376831,True,low,156,0.15709969788519637
3887,2,LABEL_2,2,LABEL_2,0.9928465485572815,0.9913686513900757,True,low,157,0.1581067472306143
9548,2,LABEL_2,2,LABEL_2,0.9928788542747498,0.9916733503341675,True,low,158,0.15911379657603222
9960,2,LABEL_2,2,LABEL_2,0.9928949475288391,0.9914346933364868,True,low,159,0.16012084592145015
3428,2,LABEL_2,2,LABEL_2,0.9929097294807434,0.9918106198310852,True,low,160,0.16112789526686808
4749,2,LABEL_2,2,LABEL_2,0.9929239749908447,0.9918906688690186,True,low,161,0.162134944612286
5401,2,LABEL_2,2,LABEL_2,0.9929453730583191,0.9919271469116211,True,low,162,0.16314199395770393
7463,2,LABEL_2,2,LABEL_2,0.9929539561271667,0.99179607629776,True,low,163,0.16414904330312186
9965,2,LABEL_2,2,LABEL_2,0.9929569959640503,0.9919124245643616,True,low,164,0.16515609264853978
4003,2,LABEL_2,2,LABEL_2,0.9929624199867249,0.9918554425239563,True,low,165,0.1661631419939577
9322,2,LABEL_2,2,LABEL_2,0.9929672479629517,0.9918208718299866,True,low,166,0.16717019133937563
3422,2,LABEL_2,2,LABEL_2,0.9929760694503784,0.9910838007926941,True,low,167,0.16817724068479356
4001,2,LABEL_2,2,LABEL_2,0.9929879307746887,0.991887629032135,True,low,168,0.1691842900302115
1307,2,LABEL_2,2,LABEL_2,0.9929931163787842,0.9917294979095459,True,low,169,0.1701913393756294
118,2,LABEL_2,2,LABEL_2,0.9930122494697571,0.991814136505127,True,low,170,0.17119838872104734
655,2,LABEL_2,2,LABEL_2,0.9930155277252197,0.9917777180671692,True,low,171,0.17220543806646527
8558,2,LABEL_2,2,LABEL_2,0.9930263757705688,0.9909791350364685,True,low,172,0.1732124874118832
6359,2,LABEL_2,2,LABEL_2,0.993030846118927,0.992043673992157,True,low,173,0.17421953675730112
7849,2,LABEL_2,2,LABEL_2,0.9930354952812195,0.991714596748352,True,low,174,0.17522658610271905
2065,2,LABEL_2,2,LABEL_2,0.993064820766449,0.9913262128829956,True,low,175,0.17623363544813697
5023,2,LABEL_2,2,LABEL_2,0.9930651187896729,0.991975724697113,True,low,176,0.1772406847935549
1399,2,LABEL_2,2,LABEL_2,0.9930811524391174,0.9920326471328735,True,low,177,0.1782477341389728
9426,2,LABEL_2,2,LABEL_2,0.9931083917617798,0.9912102818489075,True,low,178,0.17925478348439072
3085,2,LABEL_2,2,LABEL_2,0.9931148886680603,0.9920036196708679,True,low,179,0.18026183282980865
2856,2,LABEL_2,2,LABEL_2,0.9931188821792603,0.9921541213989258,True,low,180,0.18126888217522658
5275,2,LABEL_2,2,LABEL_2,0.9931460618972778,0.9915740489959717,True,low,181,0.1822759315206445
3801,2,LABEL_2,2,LABEL_2,0.9931475520133972,0.9922370910644531,True,low,182,0.18328298086606243
2423,2,LABEL_2,2,LABEL_2,0.993150532245636,0.9915103912353516,True,low,183,0.18429003021148035
2985,2,LABEL_2,2,LABEL_2,0.9931693077087402,0.992087721824646,True,low,184,0.18529707955689828
1960,2,LABEL_2,2,LABEL_2,0.9931748509407043,0.9912340044975281,True,low,185,0.1863041289023162
86,2,LABEL_2,2,LABEL_2,0.993202805519104,0.9914790391921997,True,low,186,0.18731117824773413
6083,2,LABEL_2,2,LABEL_2,0.9932066202163696,0.9921861290931702,True,low,187,0.18831822759315206
4556,2,LABEL_2,2,LABEL_2,0.9932109713554382,0.9920902848243713,True,low,188,0.18932527693857
2242,2,LABEL_2,2,LABEL_2,0.9932186007499695,0.9921505451202393,True,low,189,0.1903323262839879
5274,2,LABEL_2,2,LABEL_2,0.9932204484939575,0.9919441938400269,True,low,190,0.19133937562940584
1656,2,LABEL_2,2,LABEL_2,0.993239164352417,0.9920833706855774,True,low,191,0.19234642497482377
2515,2,LABEL_2,2,LABEL_2,0.9932478666305542,0.9921213388442993,True,low,192,0.1933534743202417
1870,2,LABEL_2,2,LABEL_2,0.993248462677002,0.9920439720153809,True,low,193,0.19436052366565962
3728,2,LABEL_2,2,LABEL_2,0.993249773979187,0.9917165040969849,True,low,194,0.19536757301107754
2452,2,LABEL_2,2,LABEL_2,0.9932528138160706,0.9919020533561707,True,low,195,0.19637462235649547
2675,2,LABEL_2,2,LABEL_2,0.9932617545127869,0.9921312928199768,True,low,196,0.1973816717019134
3978,2,LABEL_2,2,LABEL_2,0.9932703375816345,0.9921590685844421,True,low,197,0.19838872104733132
4873,2,LABEL_2,2,LABEL_2,0.9932812452316284,0.9920914769172668,True,low,198,0.19939577039274925
3658,2,LABEL_2,2,LABEL_2,0.9932833909988403,0.9918633699417114,True,low,199,0.20040281973816718
4541,2,LABEL_2,2,LABEL_2,0.9932838678359985,0.9924298524856567,True,low,200,0.2014098690835851
6353,2,LABEL_2,2,LABEL_2,0.9932847023010254,0.9917416572570801,True,low,201,0.20241691842900303
7090,2,LABEL_2,2,LABEL_2,0.9932935237884521,0.9918007254600525,True,low,202,0.20342396777442096
7588,2,LABEL_2,2,LABEL_2,0.9932952523231506,0.9923115372657776,True,low,203,0.20443101711983888
9681,2,LABEL_2,2,LABEL_2,0.9933068156242371,0.991998553276062,True,low,204,0.2054380664652568
9137,2,LABEL_2,2,LABEL_2,0.9933096170425415,0.9922648072242737,True,low,205,0.20644511581067473
5533,2,LABEL_2,2,LABEL_2,0.9933114051818848,0.9923039674758911,True,low,206,0.20745216515609266
2997,2,LABEL_2,2,LABEL_2,0.9933237433433533,0.9921786785125732,True,low,207,0.2084592145015106
2509,2,LABEL_2,2,LABEL_2,0.9933384656906128,0.9923717975616455,True,low,208,0.2094662638469285
25,2,LABEL_2,2,LABEL_2,0.9933434724807739,0.9922487139701843,True,low,209,0.2104733131923464
9964,2,LABEL_2,2,LABEL_2,0.9933483004570007,0.9920499920845032,True,low,210,0.21148036253776434
9959,2,LABEL_2,2,LABEL_2,0.9933667778968811,0.9921290278434753,True,low,211,0.21248741188318226
3147,2,LABEL_2,2,LABEL_2,0.9933779835700989,0.9923328757286072,True,low,212,0.2134944612286002
4244,2,LABEL_2,2,LABEL_2,0.9934012293815613,0.9920529723167419,True,low,213,0.21450151057401812
1479,2,LABEL_2,2,LABEL_2,0.9934050440788269,0.9921707510948181,True,low,214,0.21550855991943604
9503,2,LABEL_2,2,LABEL_2,0.9934306740760803,0.9923820495605469,True,low,215,0.21651560926485397
1095,2,LABEL_2,2,LABEL_2,0.9934321641921997,0.9919873476028442,True,low,216,0.2175226586102719
1496,2,LABEL_2,2,LABEL_2,0.9934355020523071,0.9923905730247498,True,low,217,0.21852970795568982
3352,2,LABEL_2,2,LABEL_2,0.9934531450271606,0.9922537803649902,True,low,218,0.21953675730110775
3991,2,LABEL_2,2,LABEL_2,0.9934685230255127,0.9925402402877808,True,low,219,0.22054380664652568
9230,2,LABEL_2,2,LABEL_2,0.9934709072113037,0.9924696683883667,True,low,220,0.2215508559919436
35,2,LABEL_2,2,LABEL_2,0.9934865236282349,0.992527961730957,True,low,221,0.22255790533736153
1151,2,LABEL_2,2,LABEL_2,0.9934993982315063,0.9925622344017029,True,low,222,0.22356495468277945
8422,2,LABEL_2,2,LABEL_2,0.9935089349746704,0.9925653338432312,True,low,223,0.22457200402819738
183,2,LABEL_2,2,LABEL_2,0.9935135841369629,0.9923861622810364,True,low,224,0.2255790533736153
8318,2,LABEL_2,2,LABEL_2,0.9935216307640076,0.9925427436828613,True,low,225,0.22658610271903323
3382,2,LABEL_2,2,LABEL_2,0.9935238361358643,0.9922686219215393,True,low,226,0.22759315206445116
4642,2,LABEL_2,2,LABEL_2,0.9935330152511597,0.992108166217804,True,low,227,0.22860020140986909
9750,2,LABEL_2,2,LABEL_2,0.9935488104820251,0.9924058318138123,True,low,228,0.229607250755287
2903,2,LABEL_2,2,LABEL_2,0.9935488104820251,0.9923806190490723,True,low,229,0.23061430010070494
6189,2,LABEL_2,2,LABEL_2,0.9935551285743713,0.9923833608627319,True,low,230,0.23162134944612287
8472,2,LABEL_2,2,LABEL_2,0.9935570359230042,0.9926273822784424,True,low,231,0.2326283987915408
7830,2,LABEL_2,2,LABEL_2,0.993574321269989,0.9924742579460144,True,low,232,0.23363544813695872
6675,2,LABEL_2,2,LABEL_2,0.9935777187347412,0.99251389503479,True,low,233,0.23464249748237664
5154,2,LABEL_2,2,LABEL_2,0.9935871362686157,0.9925523400306702,True,low,234,0.23564954682779457
2114,2,LABEL_2,2,LABEL_2,0.9935911893844604,0.992778480052948,True,low,235,0.2366565961732125
7719,2,LABEL_2,2,LABEL_2,0.9936040043830872,0.9924773573875427,True,low,236,0.23766364551863042
9253,2,LABEL_2,2,LABEL_2,0.9936082363128662,0.9927335381507874,True,low,237,0.23867069486404835
933,2,LABEL_2,2,LABEL_2,0.9936145544052124,0.9925622940063477,True,low,238,0.23967774420946628
5118,2,LABEL_2,2,LABEL_2,0.993614912033081,0.992703914642334,True,low,239,0.2406847935548842
7605,2,LABEL_2,2,LABEL_2,0.9936150312423706,0.992235541343689,True,low,240,0.24169184290030213
2033,2,LABEL_2,2,LABEL_2,0.993618369102478,0.992526650428772,True,low,241,0.24269889224572003
3114,2,LABEL_2,2,LABEL_2,0.9936206936836243,0.9923357963562012,True,low,242,0.24370594159113795
8473,2,LABEL_2,2,LABEL_2,0.993626594543457,0.9927037954330444,True,low,243,0.24471299093655588
6456,2,LABEL_2,2,LABEL_2,0.9936283230781555,0.9924458265304565,True,low,244,0.2457200402819738
7975,2,LABEL_2,2,LABEL_2,0.993637204170227,0.9927491545677185,True,low,245,0.24672708962739173
2673,2,LABEL_2,2,LABEL_2,0.9936435222625732,0.9926145672798157,True,low,246,0.24773413897280966
9805,2,LABEL_2,2,LABEL_2,0.9936442375183105,0.9926024079322815,True,low,247,0.24874118831822759
2448,2,LABEL_2,2,LABEL_2,0.9936532974243164,0.9927173256874084,True,low,248,0.2497482376636455
7056,2,LABEL_2,2,LABEL_2,0.9936705827713013,0.9927005171775818,True,low,249,0.25075528700906347
4388,2,LABEL_2,2,LABEL_2,0.9936726093292236,0.9926831126213074,True,low,250,0.25176233635448136
8443,2,LABEL_2,2,LABEL_2,0.9936730861663818,0.9923161268234253,True,low,251,0.2527693856998993
3319,2,LABEL_2,2,LABEL_2,0.9936774373054504,0.9927244186401367,True,low,252,0.2537764350453172
8412,2,LABEL_2,2,LABEL_2,0.9936851859092712,0.992641270160675,True,low,253,0.25478348439073517
7875,2,LABEL_2,2,LABEL_2,0.9936878085136414,0.9922091960906982,True,low,254,0.25579053373615307
2216,2,LABEL_2,2,LABEL_2,0.9936882853507996,0.9927628040313721,True,low,255,0.256797583081571
5719,2,LABEL_2,2,LABEL_2,0.9936888217926025,0.9925056099891663,True,low,256,0.2578046324269889
3525,2,LABEL_2,2,LABEL_2,0.9936913251876831,0.9927442073822021,True,low,257,0.2588116817724068
6066,2,LABEL_2,2,LABEL_2,0.9936929941177368,0.9927452802658081,True,low,258,0.2598187311178248
1921,2,LABEL_2,2,LABEL_2,0.993695080280304,0.9926415085792542,True,low,259,0.2608257804632427
1248,2,LABEL_2,2,LABEL_2,0.9936968684196472,0.9923255443572998,True,low,260,0.2618328298086606
7430,2,LABEL_2,2,LABEL_2,0.9936979413032532,0.9926386475563049,True,low,261,0.2628398791540785
4729,2,LABEL_2,2,LABEL_2,0.9936996698379517,0.9928266406059265,True,low,262,0.2638469284994965
3250,2,LABEL_2,2,LABEL_2,0.9936997890472412,0.992703914642334,True,low,263,0.2648539778449144
6930,2,LABEL_2,2,LABEL_2,0.993700385093689,0.9927611351013184,True,low,264,0.26586102719033233
1132,2,LABEL_2,2,LABEL_2,0.9937025308609009,0.9927210807800293,True,low,265,0.26686807653575023
3922,2,LABEL_2,2,LABEL_2,0.9937068819999695,0.9928404092788696,True,low,266,0.2678751258811682
1547,2,LABEL_2,2,LABEL_2,0.9937119483947754,0.9925239682197571,True,low,267,0.2688821752265861
3025,2,LABEL_2,2,LABEL_2,0.9937195777893066,0.9928486943244934,True,low,268,0.26988922457200404
3034,2,LABEL_2,2,LABEL_2,0.9937213659286499,0.9922938346862793,True,low,269,0.27089627391742194
4146,2,LABEL_2,2,LABEL_2,0.9937257170677185,0.9928107857704163,True,low,270,0.2719033232628399
4885,2,LABEL_2,2,LABEL_2,0.9937281608581543,0.9927738904953003,True,low,271,0.2729103726082578
3685,2,LABEL_2,2,LABEL_2,0.9937366247177124,0.992598831653595,True,low,272,0.27391742195367574
3741,2,LABEL_2,2,LABEL_2,0.9937441945075989,0.9928532838821411,True,low,273,0.27492447129909364
7054,2,LABEL_2,2,LABEL_2,0.9937449097633362,0.992716372013092,True,low,274,0.2759315206445116
7427,2,LABEL_2,2,LABEL_2,0.9937484264373779,0.992796778678894,True,low,275,0.2769385699899295
9873,2,LABEL_2,2,LABEL_2,0.9937494993209839,0.9927694201469421,True,low,276,0.27794561933534745
5385,2,LABEL_2,2,LABEL_2,0.9937520623207092,0.9924266338348389,True,low,277,0.27895266868076535
7321,2,LABEL_2,2,LABEL_2,0.9937566518783569,0.9928202033042908,True,low,278,0.2799597180261833
497,2,LABEL_2,2,LABEL_2,0.9937601685523987,0.9927639365196228,True,low,279,0.2809667673716012
4565,2,LABEL_2,2,LABEL_2,0.993760883808136,0.9925405979156494,True,low,280,0.28197381671701915
8454,2,LABEL_2,2,LABEL_2,0.9937688112258911,0.9929622411727905,True,low,281,0.28298086606243705
7624,2,LABEL_2,2,LABEL_2,0.9937772750854492,0.9928514957427979,True,low,282,0.283987915407855
9782,2,LABEL_2,2,LABEL_2,0.9937800765037537,0.9928873777389526,True,low,283,0.2849949647532729
2146,2,LABEL_2,2,LABEL_2,0.99378502368927,0.9928017854690552,True,low,284,0.28600201409869086
6715,2,LABEL_2,2,LABEL_2,0.9937869310379028,0.9929217100143433,True,low,285,0.28700906344410876
6819,2,LABEL_2,2,LABEL_2,0.9937963485717773,0.992983877658844,True,low,286,0.2880161127895267
353,2,LABEL_2,2,LABEL_2,0.9938179850578308,0.9927574396133423,True,low,287,0.2890231621349446
9040,2,LABEL_2,2,LABEL_2,0.9938271641731262,0.9927812814712524,True,low,288,0.29003021148036257
2955,2,LABEL_2,2,LABEL_2,0.9938291907310486,0.9929636120796204,True,low,289,0.29103726082578046
4290,2,LABEL_2,2,LABEL_2,0.9938393235206604,0.9927557110786438,True,low,290,0.29204431017119836
7993,2,LABEL_2,2,LABEL_2,0.9938415288925171,0.9928061962127686,True,low,291,0.2930513595166163
6589,2,LABEL_2,2,LABEL_2,0.9938503503799438,0.9929543137550354,True,low,292,0.2940584088620342
3534,2,LABEL_2,2,LABEL_2,0.9938585162162781,0.9929662346839905,True,low,293,0.29506545820745217
1690,2,LABEL_2,2,LABEL_2,0.9938699007034302,0.9928829669952393,True,low,294,0.29607250755287007
6595,2,LABEL_2,2,LABEL_2,0.9938765168190002,0.9929937124252319,True,low,295,0.297079556898288
799,2,LABEL_2,2,LABEL_2,0.9938862919807434,0.9928946495056152,True,low,296,0.2980866062437059
3363,2,LABEL_2,2,LABEL_2,0.9938890933990479,0.9927815794944763,True,low,297,0.2990936555891239
3673,2,LABEL_2,2,LABEL_2,0.9938890933990479,0.9930779337882996,True,low,298,0.3001007049345418
7676,2,LABEL_2,2,LABEL_2,0.9938908815383911,0.9928413033485413,True,low,299,0.3011077542799597
4136,2,LABEL_2,2,LABEL_2,0.9938908815383911,0.9929718375205994,True,low,300,0.3021148036253776
7663,2,LABEL_2,2,LABEL_2,0.9938979744911194,0.9925903081893921,True,low,301,0.3031218529707956
3783,2,LABEL_2,2,LABEL_2,0.9939035773277283,0.992793619632721,True,low,302,0.3041289023162135
2551,2,LABEL_2,2,LABEL_2,0.9939093589782715,0.9930921792984009,True,low,303,0.30513595166163143
8650,2,LABEL_2,2,LABEL_2,0.9939166903495789,0.9926058650016785,True,low,304,0.30614300100704933
6515,2,LABEL_2,2,LABEL_2,0.9939213991165161,0.9929671883583069,True,low,305,0.3071500503524673
5709,2,LABEL_2,2,LABEL_2,0.9939238429069519,0.9931179881095886,True,low,306,0.3081570996978852
8827,2,LABEL_2,2,LABEL_2,0.9939332604408264,0.9930278658866882,True,low,307,0.30916414904330314
8457,2,LABEL_2,2,LABEL_2,0.9939409494400024,0.9928833246231079,True,low,308,0.31017119838872104
1051,2,LABEL_2,2,LABEL_2,0.9939531683921814,0.993155300617218,True,low,309,0.311178247734139
3781,2,LABEL_2,2,LABEL_2,0.9939590692520142,0.9927582144737244,True,low,310,0.3121852970795569
9327,2,LABEL_2,2,LABEL_2,0.9939686059951782,0.9930692911148071,True,low,311,0.31319234642497484
1942,2,LABEL_2,2,LABEL_2,0.9939762353897095,0.9930806159973145,True,low,312,0.31419939577039274
9077,2,LABEL_2,2,LABEL_2,0.9939768314361572,0.993129551410675,True,low,313,0.3152064451158107
2978,2,LABEL_2,2,LABEL_2,0.9939795732498169,0.9930322766304016,True,low,314,0.3162134944612286
9688,2,LABEL_2,2,LABEL_2,0.9939806461334229,0.9931246042251587,True,low,315,0.31722054380664655
4842,2,LABEL_2,2,LABEL_2,0.9939846396446228,0.9930543303489685,True,low,316,0.31822759315206445
3773,2,LABEL_2,2,LABEL_2,0.9939881563186646,0.9926302433013916,True,low,317,0.3192346424974824
537,2,LABEL_2,2,LABEL_2,0.9939953684806824,0.9927902817726135,True,low,318,0.3202416918429003
1868,2,LABEL_2,2,LABEL_2,0.9939968585968018,0.9931201934814453,True,low,319,0.32124874118831825
7670,2,LABEL_2,2,LABEL_2,0.99399733543396,0.9931237101554871,True,low,320,0.32225579053373615
3320,2,LABEL_2,2,LABEL_2,0.9940044283866882,0.993138313293457,True,low,321,0.32326283987915405
936,2,LABEL_2,2,LABEL_2,0.9940051436424255,0.9931483268737793,True,low,322,0.324269889224572
4110,2,LABEL_2,2,LABEL_2,0.9940072298049927,0.9930890798568726,True,low,323,0.3252769385699899
4572,2,LABEL_2,2,LABEL_2,0.9940102100372314,0.9931076765060425,True,low,324,0.32628398791540786
7649,2,LABEL_2,2,LABEL_2,0.9940173625946045,0.9932779669761658,True,low,325,0.32729103726082576
1507,2,LABEL_2,2,LABEL_2,0.9940177202224731,0.9930533170700073,True,low,326,0.3282980866062437
6096,2,LABEL_2,2,LABEL_2,0.9940365552902222,0.9929175972938538,True,low,327,0.3293051359516616
8730,2,LABEL_2,2,LABEL_2,0.9940395355224609,0.993137776851654,True,low,328,0.33031218529707956
564,2,LABEL_2,2,LABEL_2,0.9940418601036072,0.992899477481842,True,low,329,0.33131923464249746
6568,2,LABEL_2,2,LABEL_2,0.9940449595451355,0.9930270314216614,True,low,330,0.3323262839879154
6895,2,LABEL_2,2,LABEL_2,0.9940476417541504,0.9932083487510681,True,medium,331,0.3333333333333333
6078,2,LABEL_2,2,LABEL_2,0.9940503239631653,0.9930441379547119,True,medium,332,0.33434038267875127
3875,2,LABEL_2,2,LABEL_2,0.9940557479858398,0.9932301640510559,True,medium,333,0.33534743202416917
8562,2,LABEL_2,2,LABEL_2,0.994056224822998,0.9932219386100769,True,medium,334,0.3363544813695871
2361,2,LABEL_2,2,LABEL_2,0.9940617680549622,0.993268609046936,True,medium,335,0.337361530715005
6232,2,LABEL_2,2,LABEL_2,0.9940627217292786,0.9931479692459106,True,medium,336,0.338368580060423
8022,2,LABEL_2,2,LABEL_2,0.9940662384033203,0.9927005171775818,True,medium,337,0.3393756294058409
3637,2,LABEL_2,2,LABEL_2,0.9940671920776367,0.9931942820549011,True,medium,338,0.3403826787512588
2841,2,LABEL_2,2,LABEL_2,0.9940740466117859,0.9933021664619446,True,medium,339,0.3413897280966767
138,2,LABEL_2,2,LABEL_2,0.9940758943557739,0.9931765794754028,True,medium,340,0.3423967774420947
7998,2,LABEL_2,2,LABEL_2,0.9940807223320007,0.9930323362350464,True,medium,341,0.3434038267875126
6713,2,LABEL_2,2,LABEL_2,0.9940809607505798,0.9931874871253967,True,medium,342,0.34441087613293053
4331,2,LABEL_2,2,LABEL_2,0.9940849542617798,0.9931850433349609,True,medium,343,0.34541792547834843
1330,2,LABEL_2,2,LABEL_2,0.9940862655639648,0.9932822585105896,True,medium,344,0.3464249748237664
7517,2,LABEL_2,2,LABEL_2,0.9940884113311768,0.9932636022567749,True,medium,345,0.3474320241691843
7666,2,LABEL_2,2,LABEL_2,0.994088888168335,0.9929577112197876,True,medium,346,0.34843907351460224
4163,2,LABEL_2,2,LABEL_2,0.9940893650054932,0.9931086301803589,True,medium,347,0.34944612286002014
6777,2,LABEL_2,2,LABEL_2,0.9940910935401917,0.993231475353241,True,medium,348,0.3504531722054381
3725,2,LABEL_2,2,LABEL_2,0.9940913319587708,0.9932888150215149,True,medium,349,0.351460221550856
75,2,LABEL_2,2,LABEL_2,0.9941038489341736,0.993048369884491,True,medium,350,0.35246727089627394
4753,2,LABEL_2,2,LABEL_2,0.9941060543060303,0.9932652115821838,True,medium,351,0.35347432024169184
5840,2,LABEL_2,2,LABEL_2,0.9941095113754272,0.9932984113693237,True,medium,352,0.3544813695871098
5960,2,LABEL_2,2,LABEL_2,0.9941107630729675,0.9932759404182434,True,medium,353,0.3554884189325277
837,2,LABEL_2,2,LABEL_2,0.994114100933075,0.993177056312561,True,medium,354,0.3564954682779456
1859,2,LABEL_2,2,LABEL_2,0.9941164255142212,0.9932551980018616,True,medium,355,0.35750251762336355
2540,2,LABEL_2,2,LABEL_2,0.9941186904907227,0.9931196570396423,True,medium,356,0.35850956696878145
7177,2,LABEL_2,2,LABEL_2,0.9941196441650391,0.9933350086212158,True,medium,357,0.3595166163141994
5057,2,LABEL_2,2,LABEL_2,0.9941198825836182,0.9930269122123718,True,medium,358,0.3605236656596173
3852,2,LABEL_2,2,LABEL_2,0.9941210150718689,0.9932491183280945,True,medium,359,0.36153071500503525
249,2,LABEL_2,2,LABEL_2,0.9941211342811584,0.9932204484939575,True,medium,360,0.36253776435045315
4491,2,LABEL_2,2,LABEL_2,0.9941271543502808,0.9931370615959167,True,medium,361,0.3635448136958711
9874,2,LABEL_2,2,LABEL_2,0.9941343665122986,0.9932452440261841,True,medium,362,0.364551863041289
